pool_hash,pool_id,operator_group,source,source_detail
ac5ba151fae6889e25021acc723b0e34655828bf3328b6f1180e1d65,pool143d6z506u6yfufgzrtx8ywcwx3j4s29lxv5tdugcpcwk2l83gck,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=COINBASE; adastat_group=None
accd28c048ea968ffdd99c91d927f125574f3c88bdc968e9aabe7806,pool14nxj3szga2tgllwenjgajfl3y4t570yghhyk36d2heuqvy63wl3,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=COINBASE; adastat_group=None
af972e56a75497f5523f400073a6d94b788c72fde6d27dbc7891f823,pool147tju4482jtl253lgqq88fkefdugcuhaumf8m0rcj8uzxu846qm,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=N/A; balanceanalytics_group=COINBASE; adastat_group=n
b619d366a0acc2e5a8e0f8e373d6eb926a01811f05a381aaa7a8564c,pool1kcvaxe4q4npwt28qlr3h84htjf4qrqglqk3cr2484ptycr0ldut,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=RRC; balanceanalytics_group=COINBASE; adastat_group=None
b7d4ce778e4e2967f5893faa4dd178dbea47754a48ff980afc967189,pool1kl2vuauwfc5k0avf874ym5tcm04ywa22frleszhujeccj4va3lt,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=N/A; balanceanalytics_group=None; adastat_group=n
b900dfcf894c473620bf379f8c63aa300d8c8842a94a758758bdcd33,pool1hyqdlnuff3rnvg9lx70ccca2xqxcezzz4998tp6chhxnx2st257,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=FCS; balanceanalytics_group=COINBASE; adastat_group=None
cb40e0cff388865448b04c364ff941ccf576bb2c7f8c804bdc153769,pool1edqwpnln3zr9gj9sfsmyl72pen6hdwev07xgqj7uz5mkjrgfj6h,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=TBG; balanceanalytics_group=COINBASE; adastat_group=None
d5b425b62bd53cdc1ce0c45160ee6b7124cb744fab631a25c1fd2589,pool16k6ztd3t657dc88qc3gkpmntwyjvkaz04d335fwpl5jcj5hxyjg,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=None; adastat_group=n
d66b1218d56cb0c9c3937207b3ae61bbff21ae212ae791722062f0e1,pool16e43yxx4djcvnsunwgrm8tnph0ljrt3p9tnezu3qvtcwzh4zwwa,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=FBA; balanceanalytics_group=COINBASE; adastat_group=None
e293c14533a3521ba5f8e3e1976ea39e47dad69d6666847f2587eb72,pool1u2fuz3fn5dfphf0cu0sewm4rnera445avenggle9sl4hy7rjzgv,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=N/A; balanceanalytics_group=COINBASE; adastat_group=n
f747045bf6584b0e92d4b0bbdb399f8c9c4c082ff239c3288d7f0280,pool17arsgklktp9sayk5kzaakwvl3jwyczp07guux2yd0upgqh04qjl,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=RMH; balanceanalytics_group=COINBASE; adastat_group=None
fe59e220d8036bd7533bf393e26abde56ec7d49fa632e57bf696d134,pool1lev7ygxcqd4aw5em7wf7y64au4hv04yl5cew27lkjmgngj46vqk,COINBASE,pool_groups_current_HEAD,pool_clusters.json group; ticker=TLK; balanceanalytics_group=COINBASE; adastat_group=None
8a42c15c5e0bd35c174fb56b91a4964fc7e03427d2f5299be9eeee0c,pool13fpvzhz7p0f4c960k44erfykflr7qdp86t6jnxlfamhqcmfha42,COINEX,pool_groups_current_HEAD,pool_clusters.json group; ticker=CET; balanceanalytics_group=COINEX; adastat_group=coinex.com
f36c85c5e0f0291cf58b19117a86952bb7f2e40a8c4a14db99c6889f,pool17dkgt30q7q53eavtrygh4p549wml9eq2339pfkuec6yf7x7h5rz,COINEX,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=COINEX; adastat_group=coinex.com
0840d05089b5bff1e24fe57c1ed905cd6fda68e1147a5b5863d39562,pool1ppqdq5yfkkllrcj0u47pakg9e4ha568pz3a9kkrr6w2kyw8gxv7,COOL,pool_groups_current_HEAD,pool_clusters.json group; ticker=COOL3; balanceanalytics_group=COOL; adastat_group=stakecool.io
0ec6869e13bb1f39c8be3611e7cc00ba1ec2a22d7e4b197cec9aa2e3,pool1pmrgd8snhv0nnj97xcg70nqqhg0v9g3d0e93jl8vn23wxtsxz53,COOL,pool_groups_current_HEAD,pool_clusters.json group; ticker=CALM; balanceanalytics_group=COOL; adastat_group=stakecool.io
6198d2070b6e70cc2a5e370a43dd49699960c88a084ffe390abe9a6a,pool1vxvdypctdecvc2j7xu9y8h2fdxvkpjy2pp8luwg2h6dx5jlv0nk,COOL,pool_groups_current_HEAD,pool_clusters.json group; ticker=COOL; balanceanalytics_group=COOL; adastat_group=stakecool.io
6371c7935c90ddb9b2bca3e5ae04d69711ec1bc28749393116c6d44c,pool1vdcu0y6ujrwmnv4u50j6upxkjug7cx7zsaynjvgkcm2ycmajelc,COOL,pool_groups_current_HEAD,pool_clusters.json group; ticker=COOL5; balanceanalytics_group=COOL; adastat_group=stakecool.io
7782b3a9574a1d179a767064213e03a061995a006e1aeafdfb8463f8,pool1w7pt822hfgw30xnkwpjzz0sr5psejksqdcdw4l0ms33lsgynp2e,COOL,pool_groups_current_HEAD,pool_clusters.json group; ticker=COOL4; balanceanalytics_group=COOL; adastat_group=stakecool.io
d918835729aaab9d4dca82c60079a6c643d65141f909730ecfeb3aef,pool1myvgx4ef424e6nw2strqq7dxcepav52plyyhxrk0avaw7y098l2,COOL,pool_groups_current_HEAD,pool_clusters.json group; ticker=COOL2; balanceanalytics_group=COOL; adastat_group=stakecool.io
1edd8fef3c5e1adf25f0b2f1963bbacbba1b9b2246416a5f0983981b,,CP,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=CP1; name=CrimsonPool1
dcf43cff10f366a4804905092fb8dda95a57bc348342ed2a5f356965,,CP,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=CP0; name=CrimsonPool0
13375a4a5470b564246a3251ea0ccfef046ee5bcaf3ed6de6315abc7,pool1zvm45jj5wz6kgfr2xfg75rx0auzxaedu4ulddhnrzk4uwuyuvpn,CPU,pool_groups_current_HEAD,pool_clusters.json group; ticker=ERA; balanceanalytics_group=CPU; adastat_group=None
19cb138eab81d3559e70094df2b6cb1742bf275e920300d5c3972253,pool1r8938r4ts8f4t8nsp9xl9dktzapt7f67jgpsp4wrju39xrdnaye,CPU,pool_groups_current_HEAD,pool_clusters.json group; ticker=VENUS; balanceanalytics_group=CPU; adastat_group=None
3e5fcbaf750c0291cecb72384091724a1c2d35da10a71473e16c926f,pool18e0uhtm4pspfrnktwguypytjfgwz6dw6zzn3gulpdjfx7qd0439,CPU,pool_groups_current_HEAD,pool_clusters.json group; ticker=MINES; balanceanalytics_group=CPU; adastat_group=None
3ee7ce97d36822f511cac6bbd76b70350684f8bb4ced5366842a96c9,pool18mnua97ndq302yw2c6aaw6msx5rgf79mfnk4xe5y92tvjl45etl,CPU,pool_groups_current_HEAD,pool_clusters.json group; ticker=CAHLI; balanceanalytics_group=CPU; adastat_group=None
9f38b462566102fe9bc1061131f298164d51ea54464ad984d486ce87,,CPU,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=UDP; name=Utterly Determined Pool
b45c1860e038baa0642b352ccf447ed5e14430342a11dd75bae52f39,pool1k3wpsc8q8za2qeptx5kv73r76hs5gvp59gga6ad6u5hnj3scy3q,CPU,pool_groups_current_HEAD,pool_clusters.json group; ticker=CPU; balanceanalytics_group=CPU; adastat_group=None
397f04eb0ae0497d8c4d691844c8c6b026bc942e3f406f26b8e24f48,pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,CRDNS,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=CRDNS; adastat_group=cardanians.io
618ab17ec8ea7239b4ac0c826b667c599489e25524ce74841a29d510,pool1vx9tzlkgafernd9vpjpxkenutx2gncj4yn88fpq69823qlwcqrt,CRDNS,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=CRDNS; adastat_group=cardanians.io
6ab1fd13a4e182f731ecf356ce3e145311f43cd512be2579ba3572e9,pool1d2cl6yayuxp0wv0v7dtvu0s52vglg0x4z2lz27d6x4ewj72nk2a,CRDNS,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=CRDNS; adastat_group=cardanians.io
b6e038fb50202dfe5ccc61ecae9b8803bdc9cb7fb3ae9348cb97b0ef,pool1kmsr376syqkluhxvv8k2axugqw7unjmlkwhfxjxtj7cw7qcn0jn,CRDNS,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=CRDNS; adastat_group=cardanians.io
c3798f717a40ee027583dee28161a9a812d84ade635d8310b878e892,pool1cduc7ut6grhqyavrmm3gzcdf4qfdsjk7vdwcxy9c0r5fyaxh2sq,CRDNS,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=CRDNS; adastat_group=cardanians.io
c4532b7e1e6abbc971a7250c4a65fd171fccf56e9c6bcf489107cf41,pool1c3fjkls7d2aujud8y5xy5e0azu0ueatwn34u7jy3ql85ze3xya8,CRDNS,pool_groups_current_HEAD,pool_clusters.json group; ticker=MANDA; balanceanalytics_group=SINGLEPOOL; adastat_group=cardanians.io
e069112add6af5fa1a11a1716357de1848c22229eb2eaa007702d5c9,pool1up53z2kadt6l5xs359ckx477rpyvyg3favh25qrhqt2ujclpq3h,CRDNS,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=CRDNS; adastat_group=None
e5b20e8f9661506710a159e561d40ceb54449fdea1d1130b3bdb36bb,pool1ukeqarukv9gxwy9pt8jkr4qvad2yf87758g3xzemmvmtk8lrynp,CRDNS,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=CRDNS; adastat_group=cardanians.io
ed24d8995c6fd81d976baa03de565fea21a02d77d49b047064ba8445,pool1a5jd3x2udlvpm9mt4gpau4jlags6qtth6jdsguryh2zy27f5ttj,CRDNS,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=CRDNS; adastat_group=cardanians.io
7df262feae9201d1b2e32d4c825ca91b29fbafb2b8e556f6efb7f549,pool10hex9l4wjgqarvhr94xgyh9frv5lhtajhrj4dah0kl65jtws30k,CSN,pool_groups_current_HEAD,pool_clusters.json group; ticker=CSN1; balanceanalytics_group=CSN; adastat_group=csn.cardanoscan.io
da50099e7aa1d926e1888990b1c404caf554dd6f68a1cb0322999d1d,pool1mfgqn8n658vjdcvg3xgtr3qyet64fht0dzsukqeznxw36z8g2k6,CSN,pool_groups_current_HEAD,pool_clusters.json group; ticker=CSN2; balanceanalytics_group=CSN; adastat_group=csn.cardanoscan.io
55962d29056c55303f0db16442011ab0392f7e7b37bdaeae97a14f0e,pool12ktz62g9d32nq0cdk9jyyqg6kquj7lnmx776at5h598supql0t2,CTEC,pool_groups_current_HEAD,pool_clusters.json group; ticker=CTEC2; balanceanalytics_group=CTEC; adastat_group=crown-tech.co.jp
a56e07cb5cd11a2d2b6bff3c6ecbc7ddc79205e2831560792f06e795,pool154hq0j6u6ydz62mtlu7xaj78mhreyp0zsv2kq7f0qmne2fu4t7y,CTEC,pool_groups_current_HEAD,pool_clusters.json group; ticker=CTEC; balanceanalytics_group=CTEC; adastat_group=crown-tech.co.jp
0fb775cf7882d45e79d0f37cffdf884578d23b776a108256db7b6734,pool1p7mhtnmcst29u7ws7d70lhugg4udywmhdgggy4km0dnnga0tymr,CardanoVietNam,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=CardanoVietNam
7ce992df81b19e9844a9ddc41e41b76aa8cbe96e3100a9d1b3c6501b,pool10n5e9hupkx0fs39fmhzpusdhd25vh6twxyq2n5dncegpkumhuz5,CardanoVietNam,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=CardanoVietNam
9dff03e4b074c90bfda895a76e56611e7a67fa9373feb1db63e8ef57,pool1nhls8e9swnyshldgjknku4npreax075nw0ltrkmrarh4w3skxt9,DAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=DAN; balanceanalytics_group=DAN; adastat_group=cardanodan.github.io
c8ae7865c04089e56bc4611f28404707bbbc663e345b7da7ea548ff7,pool1ezh8sewqgzy7267yvy0jssz8q7amce37x3dhmfl22j8lwz6wjrd,DAN,pool_groups_current_HEAD,pool_clusters.json group; ticker=DAN2; balanceanalytics_group=DAN; adastat_group=cardanodan.github.io
076c483d263502a49b138614b24820e9ce0f010b6de8b8f62ab87ecd,pool1qakys0fxx5p2fxcnsc2tyjpqa88q7qgtdh5t3a32hplv6fg25r9,DAPP,pool_groups_current_HEAD,pool_clusters.json group; ticker=DAPP; balanceanalytics_group=DAPP; adastat_group=dappcentral.net
548446c24a24a53a14594b102502be1b1362d1e6c5b7435732c359cc,pool12jzydsj2yjjn59zefvgz2q47rvfk950xckm5x4ejcdvucueg5c8,DAPP,pool_groups_current_HEAD,pool_clusters.json group; ticker=ZILLA; balanceanalytics_group=SINGLEPOOL; adastat_group=dappcentral.net
56dec7ec811a1534b3e4d8ba8bb24315e7f15aea0c2718706a9ded2a,pool12m0v0myprg2nfvlymzaghvjrzhnlzkh2psn3sur2nhkj5wpkdmh,DAPP,pool_groups_current_HEAD,pool_clusters.json group; ticker=DAPP; balanceanalytics_group=DAPP; adastat_group=dappcentral.net
5dcfd4cc44f16591ba487e008dc49530a81486eb4d908201cfbac478,pool1th8afnzy79jerwjg0cqgm3y4xz5pfphtfkggyqw0htz8ssujvf5,DAPP,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=dappcentral.net
79c4d4fe108f480fee98f307adac12571df2959651f833b595141cd1,pool108zdflss3ayqlm5c7vr6mtqj2uwl99vk28ur8dv4zswdzt6yauc,DAPP,pool_groups_current_HEAD,pool_clusters.json group; ticker=AZUR; balanceanalytics_group=AZUR; adastat_group=dappcentral.net
881e3af880ac65f96cbf9b85d3f054f72aa7bb9c77fe365bbf36f4c7,,DAPP,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=D360; name=DApp360
89858b765180d1f68f5e6da063fab23663829a785568620eb50fb0d3,pool13xzckaj3srgldr67dksx874jxe3c9xnc245xyr44p7cdxh07hft,DAPP,pool_groups_current_HEAD,pool_clusters.json group; ticker=LGC; balanceanalytics_group=DAPP; adastat_group=dappcentral.net
bdadf198bdc79d4f37c5dcd9ed0cdf402bdc2299c3ae4c87d688a6fe,pool1hkklrx9ac7w57d79mnv76rxlgq4acg5ecwhyep7k3zn0u5cz2k9,DAPP,pool_groups_current_HEAD,pool_clusters.json group; ticker=AZUR3; balanceanalytics_group=AZUR; adastat_group=dappcentral.net
c17aeb0a9ed80d498bb2199f5f3002787448ec6f588f8cbed6ce3ae7,,DAPP,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=D360B; name=DApp360
dd7330d29709deb4e8dff5b49d50b174c9c884678992cca4a68d96d7,pool1m4enp55hp80tf6xl7k6f6593wnyu3pr83xfvef9x3ktdw9m0em5,DAPP,pool_groups_current_HEAD,pool_clusters.json group; ticker=AZUR2; balanceanalytics_group=AZUR; adastat_group=dappcentral.net
ee3fd28910d73dd6476b4e6ce2a00d09cc9a3c7cc1562d289f1f89d8,,DAPP,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=D360A; name=DApp360
08453273401b3ee2f380ec570f8c926d5f3bd3522337d03b566a6b61,pool1ppznyu6qrvlw9uuqa3tslryjd40nh56jyvmaqw6kdf4kzq3y8kh,DIGI,pool_groups_current_HEAD,pool_clusters.json group; ticker=DIGI3; balanceanalytics_group=DIGI; adastat_group=digi.pro
1b268f4cba3faa7e36d8a0cc4adca2096fb856119412ee7330f692b5,pool1rvng7n968748udkc5rxy4h9zp9hms4s3jsfwuues76ft28uc056,DIGI,pool_groups_current_HEAD,pool_clusters.json group; ticker=DIGI; balanceanalytics_group=DIGI; adastat_group=digi.pro
8857ee40b59bbc752e8cab4e5808e204cf7c4ce338fd7b86f4db0cc6,pool13pt7us94nw782t5v4d89sz8zqn8hcn8r8r7hhph5mvxvvp3c76v,DIGI,pool_groups_current_HEAD,pool_clusters.json group; ticker=DIGI6; balanceanalytics_group=DIGI; adastat_group=digi.pro
903e554b27f6c66a2032bedc3d74fdf6b58b2f09a05e13b9af71807f,pool1jql92je87mrx5gpjhmwr6a8a766cktcf5p0p8wd0wxq87nu80yf,DIGI,pool_groups_current_HEAD,pool_clusters.json group; ticker=DIGI5; balanceanalytics_group=DIGI; adastat_group=digi.pro
90a9f94272aa45bb1eb27bb0e2fda43eb4d9bfd31010ab2c9c249896,pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,DIGI,pool_groups_current_HEAD,pool_clusters.json group; ticker=DIGI4; balanceanalytics_group=DIGI; adastat_group=digi.pro
fb21d3e5ed7684742936778239a7bed2bcee1292964ddeb716d3a903,pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm,DIGI,pool_groups_current_HEAD,pool_clusters.json group; ticker=DIGI2; balanceanalytics_group=DIGI; adastat_group=digi.pro
206292eab4479f3c24724baa877bc80cd27783c6089dfc64a7f22a7b,,DIV,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=IDIV; name=IDIV Stake Pool
614bb865b1902f54b540209b37ad404eef1db1589a5d9eafe7a6db71,pool1v99msed3jqh4fd2qyzdn0t2qfmh3mv2cnfweatl85mdhz6l0ewc,DIVY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=DIVY; adastat_group=None
654d96593e499e70889eeae16a15ad8682f8349fd1b77726bbbf8a6d,pool1v4xevkf7fx08pzy7atsk59dds6p0sdyl6xmhwf4mh79x6l5p6kx,DIVY,pool_groups_current_HEAD,pool_clusters.json group; ticker=DIVY; balanceanalytics_group=DIVY; adastat_group=julienadatrain.github.io
74e1795dc06165e4a1b55d8930c00379b029c2a145ff225255154129,pool1wnshjhwqv9j7fgd4tkynpsqr0xczns4pghljy5j4z4qjj7qy4d4,DIVY,pool_groups_current_HEAD,pool_clusters.json group; ticker=GXY; balanceanalytics_group=DIVY; adastat_group=julienadatrain.github.io
b42eae6ad659bd5e2187975a36816b712422bfd5b64ea32f52781096,pool1ksh2u6kktx74ugv8jadrdqttwyjz9074ke82xt6j0qgfvdn43a5,DIVY,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=DIVY; adastat_group=None
2ee658bc6437e77e492d2216191e28dd076d88c7f0c0c4949092fe34,,DMK,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=DMK; name=Donmueang international airport Thailand
727ceb44ef548cbb6f36d7023dfbd8400d48aea0c84b675beff1dd12,pool1wf7wk3802jxtkmek6uprm77cgqx53t4qep9kwkl078w3yw0ff69,DNEWS,pool_groups_current_HEAD,pool_clusters.json group; ticker=DNEWS; balanceanalytics_group=DNEWS; adastat_group=danteachescrypto.com
9b97ad981c8456110e17b1297a58961147209b7dc0d8e78b44ed8bcb,pool1nwt6mxqus3tpzrshky5h5kykz9rjpxmacrvw0z6yak9uk5p5045,DNEWS,pool_groups_current_HEAD,pool_clusters.json group; ticker=DNEWS; balanceanalytics_group=DNEWS; adastat_group=danteachescrypto.com
